,temp_air,ghi,dni,dhi,wind_speed
2021-04-23 12:00:00,26.36,676.0,838.24,127.0,0.69
2021-04-23 13:00:00,26.58,545.0,828.48,101.0,0.97
2021-04-23 14:00:00,26.43,352.0,710.55,87.0,1.24
2021-04-23 15:00:00,25.9,140.0,491.15,53.0,1.31
2021-04-23 16:00:00,24.41,0.0,-0.0,0.0,1.1
2021-04-23 17:00:00,21.55,0.0,-0.0,0.0,2.62
2021-04-23 18:00:00,18.96,0.0,-0.0,0.0,4.9
2021-04-23 19:00:00,17.4,0.0,-0.0,0.0,5.52
2021-04-23 20:00:00,16.02,0.0,-0.0,0.0,5.79
2021-04-23 21:00:00,15.05,0.0,-0.0,0.0,5.66
2021-04-23 22:00:00,14.16,0.0,-0.0,0.0,5.31
2021-04-23 23:00:00,13.42,0.0,-0.0,0.0,5.24
2021-04-24 00:00:00,12.74,0.0,-0.0,0.0,5.17
2021-04-24 01:00:00,12.14,0.0,-0.0,0.0,5.1
2021-04-24 02:00:00,11.66,0.0,-0.0,0.0,5.17
